ONSConstID,leavehanretty,Turnout17,Con17,Lab17,ld17,snp17,PC17,UKIP17,Green17,Turnout15,Con15,Lab15,LD15,SNP15,PC15,UKIP15,Green15,Turnout19,con19,lab19,ld19,brexit19,green19,snp19,pc19,Long_term_unemployed,Population_density,Industry_manufacturing,Con10,Lab10,LD10,SNP10,PC10,UKIP10,Green10,BNP10,Turn10,Region
E14000694,0.479621735,0.740556548,0.595839098,0.250362771,0.12487767,0,0,0,0.02892046,0.727,0.583,0.155,0.088,0,0,0.125,0.037,0.732714634,0.535213874,0.172007199,0.234579738,0,0.034431717,0,0,0.0098,20.14,0.0387,0.5617,0.119,0.2681,0,0,0.0464,0,0,0.704,E12000008
E14000695,0.633037158,0.681978218,0.521062253,0.429983327,0.024969366,0,0,0,0.01355939,0.672,0.427,0.353,0.034,0,0,0.161,0.025,0.673083022,0.564592125,0.347318392,0.050948498,0,0.022841808,0,0,0.0213,15.67,0.1662,0.3947,0.3422,0.1751,0,0,0.0179,0.0112,0.0491,0.684,E12000004
E14000696,0.543272896,0.637714417,0.350193415,0.57540932,0.016867578,0,0,0.0388629,0.011402483,0.611,0.274,0.498,0.023,0,0,0.173,0.022,0.63279255,0.389619176,0.480427218,0.047941233,0.054272182,0.021167601,0,0,0.0265,47.2,0.0435,0.3146,0.4489,0.1204,0,0,0.0268,0.0076,0.0514,0.608,E12000007
E14000697,0.416252362,0.73935605,0.586059958,0.196734735,0.173356505,0,0,0.017278834,0.017947261,0.713,0.629,0.127,0.094,0,0,0.097,0.041,0.777049665,0.493500729,0.044987636,0.450019022,0,0,0,0,0.0102,13.76,0.0492,0.5891,0.1069,0.2483,0,0,0.0327,0,0,0.724,E12000008
E14000698,0.447064016,0.716707617,0.328726341,0.619526189,0.028183245,0,0,0,0.018530213,0.702,0.331,0.464,0.043,0,0,0.094,0.065,0.684817315,0.346650769,0.531783884,0,0.02541287,0.086097665,0,0,0.0117,27.93,0.0482,0.3296,0.3817,0.2025,0,0,0.0369,0.0152,0.0129,0.677,E12000009
E14000699,0.554141921,0.723188351,0.629932999,0.251867962,0.068334093,0,0,0.027028449,0.022836496,0.708,0.561,0.143,0.088,0,0,0.154,0.039,0.730816855,0.636838428,0.181187773,0.139842795,0,0.042131004,0,0,0.0092,15.42,0.0999,0.5527,0.142,0.2382,0,0,0.0411,0.0146,0,0.716,E12000008
E14000700,0.582225593,0.748949944,0.61086655,0.260849464,0.065307845,0,0,0.034211743,0.028764397,0.659,0.544,0.162,0.066,0,0,0.18,0.039,0.686538697,0.632297496,0.196213835,0.122435211,0,0.041731158,0,0,0.0125,2.39,0.0693,0.562,0.1659,0.1961,0,0,0.0369,0.0191,0,0.678,E12000008
E14000701,0.594321961,0.648934087,0.317932374,0.612178701,0.026156486,0,0,0.028476059,0.015256379,0.6,0.291,0.523,0.032,0,0,0.126,0.028,0.590740603,0.355922277,0.520298676,0.065403359,0.034678212,0.023697475,0,0,0.0185,42.13,0.0407,0.3404,0.4363,0.1374,0,0,0.0204,0.0109,0.0353,0.599,E12000007
E14000702,0.479785958,0.699501952,0.499763323,0.417123585,0.060194864,0,0,0,0.022918228,0.694,0.467,0.266,0.073,0,0,0.148,0.046,0.726221358,0.489153892,0.38411594,0.092870963,0,0.029077988,0,0,0.0104,11.48,0.096,0.4076,0.2644,0.2525,0,0,0.0312,0.0091,0.0275,0.7,E12000009
E14000703,0.309197484,0.714383123,0.469580987,0.437949795,0.06610671,0,0,0.008819319,0.01754319,0.705,0.509,0.397,0.033,0,0,0.034,0.027,0.710414706,0.438440182,0.242192745,0.319367073,0,0,0,0,0.0158,57.97,0.0262,0.4599,0.3367,0.1704,0,0,0.0173,0.0156,0,0.611,E12000007
E14000704,0.618355223,0.682434625,0.546870488,0.285112527,0.071711253,0,0,0.043566879,0.042428875,0.658,0.479,0.144,0.089,0,0,0.228,0.054,0.66844526,0.601355817,0.239742395,0.097534107,0,0.04586052,0,0,0.0184,2.61,0.0527,0.4945,0.1083,0.3028,0,0,0.0462,0.0121,0.0315,0.677,E12000008
E14000705,0.58066257,0.730161641,0.542739583,0.359186354,0.039194854,0,0,0.023895532,0.023972801,0.709,0.468,0.246,0.053,0,0,0.178,0.055,0.720554887,0.596017484,0.287731909,0,0,0.090937348,0,0,0.0134,1.47,0.1331,0.4687,0.2418,0.2189,0,0,0.0517,0.0189,0,0.713,E12000009
E14000706,0.56557081,0.70471814,0.588245421,0.334194159,0.050379839,0,0,0,0.02718058,0.663,0.491,0.188,0.037,0,0,0.128,0.032,0.697996918,0.609357252,0.253348764,0.080327482,0,0.037098952,0,0,0.0112,4.71,0.1261,0.5225,0.1974,0.2207,0,0,0.0445,0.015,0,0.663,E12000002
E14000707,0.620327016,0.677598725,0.618181818,0.287156053,0.070588235,0,0,0,0.024073894,0.673,0.527,0.213,0.067,0,0,0.157,0.026,0.668640216,0.663969753,0.214042236,0.101026525,0,0,0,0,0.0145,0.76,0.1113,0.4927,0.1564,0.2783,0,0,0.0419,0,0.0307,0.683,E12000004
E14000708,0.478778455,0.711274718,0.176562909,0.777231793,0.032192369,0,0,0,0.014012929,0.661,0.137,0.691,0.047,0,0,0.092,0.035,0.700588575,0.130405431,0.723436973,0.062333571,0.055188838,0.0221843,0,0,0.0247,20.13,0.0856,0.1613,0.5953,0.2012,0,0,0.036,0,0,0.6,E12000002
E14000709,0.560469318,0.645890222,0.239317863,0.651402513,0.040590932,0,0,0.054176662,0.01451203,0.594,0.145,0.568,0.068,0,0,0.178,0.041,0.591863334,0.347358763,0.536112203,0.07319439,0,0.043334644,0,0,0.0239,37.49,0.102,0.1494,0.5414,0.2134,0,0,0.0288,0.0099,0.0467,0.575,E12000001
E14000710,0.561979212,0.725636382,0.428369645,0.519194304,0.020355249,0,0,0.022116017,0.009964785,0.685,0.361,0.423,0.04,0,0,0.144,0.032,0.700249523,0.4547875,0.441194723,0.045622886,0.036434248,0.021960643,0,0,0.0163,24.25,0.0904,0.3727,0.4113,0.1525,0,0,0.0303,0,0.0332,0.683,E12000004
E14000711,0.640390193,0.670315351,0.554370959,0.361402145,0.028075632,0,0,0.042911517,0.01064091,0.648,0.48,0.256,0.036,0,0,0.195,0.024,0.624862337,0.613016232,0.284041951,0.05446277,0,0.022694634,0,0,0.0179,33.56,0.0774,0.4622,0.2767,0.1813,0,0,0.0324,0.0076,0.0246,0.66,E12000008
E14000712,0.586132618,0.651732658,0.50319025,0.401102254,0.050230253,0,0,0.027648832,0.013944628,0.634,0.453,0.316,0.054,0,0,0.143,0.028,0.661149301,0.54235176,0.351201548,0.080685961,0,0.025760732,0,0,0.0175,29.74,0.1129,0.3992,0.3516,0.1924,0,0,0.0356,0.0101,0,0.64,E12000009
E14000713,0.619747154,0.667291509,0.619369051,0.27153857,0.047048362,0,0,0.036175502,0.020694812,0.651,0.553,0.145,0.069,0,0,0.194,0.036,0.658856964,0.665098136,0.184673808,0.112954822,0,0.037273234,0,0,0.0142,26.63,0.1033,0.5177,0.1692,0.2106,0,0,0.0319,0.0122,0.0214,0.645,E12000008
E14000714,0.610124869,0.692353805,0.620041348,0.264979768,0.055130493,0,0,0.030834202,0.013817963,0.662,0.528,0.169,0.061,0,0,0.175,0.035,0.687136512,0.657000518,0.192686106,0.109869114,0,0.040444262,0,0,0.0134,1.52,0.1325,0.5029,0.18,0.2221,0,0,0.0304,0,0.0471,0.677,E12000004
E14000715,0.65377208,0.67161499,0.555891177,0.365124395,0.02469539,0,0,0.035553197,0.014756005,0.675,0.468,0.301,0.022,0,0,0.186,0.022,0.649354196,0.62195122,0.294343987,0.054331371,0,0.029373423,0,0,0.0196,10.27,0.0749,0.4853,0.2884,0.133,0,0,0.0479,0.0143,0,0.674,E12000008
E14000716,0.701935325,0.575304083,0.421722361,0.493933166,0.026857352,0,0,0.04639509,0,0.577,0.263,0.398,0.05,0,0,0.25,0.023,0.538797245,0.548553813,0.32698643,0.032338985,0.071871128,0.015534802,0,0,0.0345,31.44,0.1651,0.3054,0.327,0.2242,0,0,0.062,0,0.046,0.538,E12000003
E14000717,0.715049473,0.618222048,0.541408055,0.360802791,0.022357631,0,0,0.062678385,0.012753137,0.637,0.429,0.291,0.023,0,0,0.231,0.022,0.603999611,0.657885049,0.251484055,0.038217293,0,0.024481156,0,0,0.0237,5.58,0.0945,0.4313,0.332,0.1437,0,0,0.048,0.0097,0.033,0.612,E12000006
E14000718,0.346908872,0.687990672,0.254227394,0.644277483,0.071272549,0,0,0,0.030222574,0.637,0.266,0.522,0.057,0,0,0.083,0.064,0.664024901,0.220651355,0.568241717,0.13653991,0.02311747,0.044484187,0,0,0.0253,66.93,0.0257,0.2454,0.4919,0.182,0,0,0,0.0256,0.0279,0.629,E12000007
E14000719,0.411779251,0.737259433,0.545767353,0.189969194,0.238790106,0,0,0,0.020753391,0.705,0.571,0.121,0.155,0,0,0.088,0.047,0.754557501,0.448705052,0.076980785,0.391809176,0,0,0,0,0.0099,5.6,0.0516,0.533,0.0506,0.393,0,0,0.0184,0,0,0.721,E12000008
E14000720,0.209495584,0.661877778,0.126576433,0.750737149,0.067799922,0,0,0,0.046289389,0.6,0.147,0.629,0.05,0,0,0.022,0.146,0.614998594,0.119302195,0.702940349,0.075320062,0.010709764,0.08773565,0,0,0.0264,141.1,0.026,0.1454,0.5497,0.2386,0,0,0,0.0459,0,0.629,E12000007
E14000721,0.221796833,0.666121133,0.109170069,0.794414134,0.057231636,0,0,0,0.027495755,0.596,0.135,0.644,0.046,0,0,0.038,0.116,0.609025921,0.108359816,0.732636529,0.089145649,0.013666673,0.054152354,0,0,0.0312,118.36,0.0248,0.1353,0.5574,0.224,0,0,0.0152,0.0348,0,0.589,E12000007
E14000722,0.663447273,0.644518996,0.518533541,0.400166746,0.019356002,0,0,0.047905541,0.009914599,0.591,0.432,0.362,0.021,0,0,0.166,0.019,0.619985359,0.604723108,0.31958909,0.041043807,0,0.022056913,0,0,0.0227,29.32,0.1288,0.4119,0.3659,0.1481,0,0,0.0642,0,0,0.69,E12000005
E14000723,0.604224313,0.677805234,0.416998094,0.528357776,0.022164222,0,0,0.032479907,0,0.621,0.39,0.4,0.037,0,0,0.128,0.026,0.646264276,0.407400232,0.46269749,0.048990486,0.060549313,0.020362478,0,0,0.0243,18.07,0.1378,0.3399,0.3737,0.1914,0,0,0.015,0,0.0634,0.619,E12000003
E14000724,0.554973644,0.71924943,0.609545101,0.310069984,0.048250389,0,0,0,0.013821928,0.685,0.542,0.21,0.063,0,0,0.139,0.037,0.700294022,0.623656562,0.2152715,0.104763053,0,0.03543663,0,0,0.0096,2.05,0.1146,0.5024,0.1566,0.2644,0,0,0,0.0137,0.0325,0.692,E12000003
E14000725,0.57823473,0.674108662,0.216284987,0.729330748,0.01809443,0,0,0.030049679,0,0.618,0.178,0.628,0.024,0,0,0.141,0.023,0.642332824,0.224184577,0.634872194,0.038958509,0.080730688,0.021254031,0,0,0.0216,18.68,0.1232,0.2017,0.5768,0.1383,0,0,0.0297,0.0157,0.0378,0.6,E12000002
E14000726,0.310387782,0.717717676,0.281788257,0.638731532,0.053624742,0,0,0.009702978,0.015310419,0.664,0.364,0.5,0.046,0,0,0.044,0.044,0.695113632,0.235288458,0.578724551,0.133683562,0.018743024,0.033560405,0,0,0.0204,104.77,0.0236,0.3638,0.4385,0.1595,0,0,0.0116,0.0147,0.0091,0.656,E12000007
E14000727,0.234826777,0.704063551,0.323659835,0.590066259,0.070197065,0,0,0,0.012703957,0.673,0.423,0.444,0.056,0,0,0.028,0.044,0.662866318,0.242084168,0.489326479,0.228648602,0.011919491,0.02802126,0,0,0.0176,101.93,0.0216,0.3273,0.3281,0.3122,0,0,0.0077,0.0144,0.0062,0.663,E12000007
E14000728,0.522466369,0.730846339,0.52319525,0.307406507,0.126497448,0,0,0.023629293,0.019271502,0.675,0.527,0.153,0.134,0,0,0.144,0.041,0.715137678,0.553010346,0.251574522,0.158812959,0,0.029815593,0,0,0.011,4.91,0.1073,0.4895,0.1271,0.3112,0,0,0.0266,0,0.0312,0.705,E12000004
E14000729,0.680185281,0.662432237,0.540293449,0.383512465,0.021629577,0,0,0.039847478,0.014717032,0.651,0.489,0.3,0.02,0,0,0.163,0.022,0.636828344,0.634543525,0.310167459,0.055289016,0,0,0,0,0.0214,11.57,0.0932,0.4488,0.3365,0.1365,0,0,0.0363,0,0.0396,0.651,E12000006
E14000730,0.472193662,0.734213251,0.554758548,0.20082834,0.234561156,0,0,0,0,0.69,0.527,0.101,0.221,0,0,0.106,0.044,0.730514107,0.526230746,0.096246729,0.356306093,0,0,0,0,0.0102,6.84,0.0612,0.4574,0.0642,0.4379,0,0,0.0199,0,0.0206,0.706,E12000003
E14000731,0.504755595,0.708591736,0.494227554,0.459671551,0.030937162,0,0,0,0.015163733,0.69,0.503,0.406,0.021,0,0,0.048,0.017,0.686364519,0.544240367,0.379159847,0.076599786,0,0,0,0,0.0169,43.77,0.0433,0.4465,0.3756,0.1427,0,0,0.0187,0.0165,0,0.7,E12000007
E14000732,0.413876491,0.721449346,0.344077053,0.608479793,0.025161354,0,0,0.009333731,0.012948069,0.669,0.422,0.47,0.034,0,0,0.044,0.028,0.661321484,0.343057468,0.524435541,0.089937816,0.019427403,0.023141772,0,0,0.0175,58.33,0.0436,0.3679,0.4361,0.1617,0,0,0.0207,0.0136,0,0.645,E12000007
E14000733,0.695683297,0.591574988,0.342273216,0.525134457,0.017831959,0,0,0.114760368,0,0.568,0.209,0.356,0.019,0,0,0.28,0.034,0.579168725,0.289226795,0.376830665,0.041328557,0.258376587,0,0,0,0.0313,9.8,0.1168,0.2813,0.4254,0.1708,0,0,0.0701,0,0.0524,0.555,E12000001
E14000734,0.610746274,0.717325441,0.585068732,0.304354627,0.054496392,0,0,0.032948124,0.020375042,0.699,0.51,0.197,0.074,0,0,0.175,0.044,0.700753847,0.612551238,0.224159498,0.112888016,0,0.037430479,0,0,0.0134,2.33,0.074,0.4694,0.1995,0.2358,0,0,0.0516,0.0186,0.0217,0.693,E12000006
E14000735,0.562282331,0.699268377,0.468684951,0.462367162,0.034419165,0,0,0.027005807,0,0.678,0.445,0.351,0.032,0,0,0.133,0.038,0.674010233,0.495559568,0.421067178,0.072963113,0,0,0,0,0.0225,6.1,0.0672,0.4109,0.3709,0.1571,0,0,0.028,0,0.0263,0.639,E12000008
E14000736,0.624505809,0.639078239,0.597573088,0.253055232,0.060478473,0,0,0.043420996,0.024225936,0.635,0.517,0.159,0.065,0,0,0.206,0.052,0.637407597,0.653865402,0.179703649,0.124197654,0,0.034748363,0,0,0.017,19.46,0.1152,0.511,0.1771,0.234,0,0,0.0595,0,0,0.63,E12000008
E14000737,0.594054459,0.652426707,0.286201414,0.665160454,0.012572696,0,0,0.02412033,0.011945107,0.602,0.247,0.596,0.02,0,0,0.12,0.018,0.608013046,0.347411011,0.557916989,0.044256035,0.029367641,0.016797745,0,0,0.0225,24.44,0.0547,0.2944,0.5483,0.0874,0,0,0,0.0082,0.0356,0.607,E12000007
E14000738,0.514243857,0.698667004,0.454250884,0.204749388,0.329307532,0,0,0,0.011692196,0.685,0.414,0.175,0.262,0,0,0.122,0.026,0.698844442,0.487745375,0.124421152,0.387833473,0,0,0,0,0.0129,13.55,0.101,0.3362,0.1247,0.488,0,0,0.0512,0,0,0.666,E12000002
E14000739,0.551688043,0.702573406,0.549615546,0.368960637,0.061837726,0,0,0,0.019586091,0.665,0.529,0.238,0.048,0,0,0.146,0.033,0.692523806,0.564997757,0.280958046,0.123208051,0,0.030836145,0,0,0.0157,9.49,0.0655,0.4997,0.2081,0.2287,0,0,0.0253,0,0.0326,0.68,E12000006
E14000740,0.674975508,0.63926534,0.338803761,0.560247258,0.019850252,0,0,0.056394741,0,0.583,0.229,0.513,0.032,0,0,0.202,0,0.595542956,0.34800829,0.374883276,0.039492564,0.135058191,0.020862277,0,0,0.0179,6.34,0.0974,0.2432,0.4677,0.1293,0,0,0,0,0.0698,0.604,E12000003
E14000741,0.419350886,0.682352787,0.480283443,0.459752945,0.038015896,0,0,0.0108781,0.011069616,0.665,0.49,0.415,0.022,0,0,0.052,0.02,0.666275511,0.48802542,0.411221062,0.084030867,0,0.016722651,0,0,0.0182,39.5,0.0295,0.4234,0.4211,0.1236,0,0,0.0207,0.0112,0,0.588,E12000007
E14000742,0.430718163,0.761350454,0.591061139,0.200616473,0.148601552,0,0,0.020210512,0.032645055,0.706,0.585,0.125,0.112,0,0,0.109,0.069,0.766628395,0.547813952,0.096972379,0.30865059,0,0.04656308,0,0,0.0078,1.43,0.0742,0.5615,0.109,0.2516,0,0,0.0339,0.0248,0.0191,0.714,E12000008
E14000743,0.601516969,0.710162053,0.534902147,0.237520799,0.070438159,0,0,0.022838919,0.024166072,0.668,0.526,0.128,0.106,0,0,0.168,0.072,0.688714712,0.612133908,0.215606494,0.12450147,0,0.047758128,0,0,0.0134,1.35,0.1352,0.4623,0.0725,0.411,0,0,0.0339,0,0.0204,0.677,E12000005
E14000744,0.49213024,0.728597627,0.603147086,0.285854781,0.080760768,0,0,0,0.030237365,0.713,0.561,0.179,0.078,0,0,0.134,0.048,0.734959946,0.560987786,0.234499284,0.143042567,0,0.045012813,0,0,0.0102,6.81,0.0833,0.5383,0.1376,0.2595,0,0,0.031,0,0.0234,0.706,E12000006
E14000745,0.508365256,0.71033564,0.611027118,0.286624691,0.053470614,0,0,0.029931296,0.018946281,0.679,0.593,0.224,0.055,0,0,0.127,0,0.705722513,0.625462138,0.217190583,0.125682432,0,0.031664847,0,0,0.0143,9.89,0.0449,0.5601,0.1877,0.1737,0,0,0.0362,0.0128,0.0296,0.647,E12000006
E14000746,0.453883671,0.757112673,0.540758048,0.340948425,0.071066978,0,0,0.020119418,0.02710713,0.715,0.527,0.249,0.068,0,0,0.099,0.056,0.752560172,0.545005417,0.316424702,0.101235103,0,0.037334778,0,0,0.0104,0.31,0.0776,0.4322,0.1898,0.2991,0,0,0,0,0.0277,0.708,E12000001
E14000747,0.621514934,0.624084805,0.380246666,0.532999098,0.021798857,0,0,0.06495538,0,0.607,0.191,0.431,0.033,0,0,0.322,0.023,0.592400389,0.430698282,0.41673686,0.043653133,0.083221024,0.025690701,0,0,0.022,14.32,0.1081,0.2716,0.4011,0.2271,0,0,0.0263,0,0.0702,0.575,E12000002
E14000748,0.505480277,0.735214613,0.453660892,0.496778267,0.049560842,0,0,0,0,0.693,0.45,0.353,0.047,0,0,0.114,0.036,0.729455329,0.45860484,0.447713806,0.050763295,0.02172669,0.021191368,0,0,0.0151,1.69,0.1334,0.409,0.3161,0.2184,0,0,0.0336,0.0183,0,0.699,E12000004
E14000749,0.392106281,0.77431635,0.530578569,0.325910552,0.106085093,0,0,0,0.022608577,0.74,0.569,0.206,0.081,0,0,0.089,0.055,0.771340225,0.47084303,0.169166483,0.353722546,0,0,0,0,0.0114,3.89,0.0701,0.546,0.1355,0.2668,0,0,0.0304,0.0148,0,0.741,E12000006
E14000750,0.27421208,0.669750704,0.183636456,0.700764446,0.068139058,0,0,0.01232266,0.033561029,0.632,0.219,0.529,0.065,0,0,0.05,0.128,0.659834304,0.156341352,0.645247068,0.128799352,0.018173493,0.048356989,0,0,0.0191,102.78,0.0168,0.2037,0.4611,0.2792,0,0,0.0107,0.0271,0.0143,0.629,E12000007
E14000751,0.694528066,0.693609069,0.602194665,0.285966634,0.024462486,0,0,0.062485503,0.019216701,0.696,0.49,0.201,0.027,0,0,0.253,0.026,0.668284529,0.657631452,0.225793901,0.07155297,0,0.035572683,0,0,0.0178,17.84,0.0534,0.5145,0.2079,0.1391,0,0,0.0533,0.0102,0.0641,0.68,E12000007
E14000752,0.184812285,0.779188452,0.148427592,0.653973962,0.160531681,0,0,0.006886809,0.018958792,0.729,0.093,0.509,0.318,0,0,0.022,0.054,0.746877063,0.111758449,0.574846576,0.259945995,0.012486703,0.035872678,0,0,0.0184,76.39,0.0227,0.1667,0.3401,0.465,0,0,0,0.0229,0,0.689,E12000007
E14000753,0.4866966,0.748888513,0.595382903,0.216529272,0.123316179,0,0,0.024730992,0.029748173,0.728,0.573,0.114,0.117,0,0,0.14,0.039,0.72918252,0.567660732,0.149014895,0.233594763,0,0.042187154,0,0,0.0101,3.01,0.072,0.5273,0.075,0.3221,0,0,0.0508,0.0102,0,0.727,E12000008
E14000754,0.647132153,0.60889861,0.29710704,0.594623915,0.021890068,0,0,0.057352941,0.017478303,0.563,0.185,0.551,0.021,0,0,0.215,0.028,0.578354035,0.32892919,0.407173897,0.058250232,0.154856698,0.028258522,0,0,0.0208,13.07,0.1094,0.2143,0.5033,0.1392,0,0,0.0269,0,0.0516,0.553,E12000001
E14000755,0.339214697,0.775849992,0.315733732,0.641398708,0.022761997,0,0,0,0.01685881,0.71,0.399,0.423,0.036,0,0,0.063,0.068,0.758830891,0.280754021,0.583000833,0.06616304,0.019701725,0.044262382,0,0,0.0152,41.7,0.0415,0.3672,0.3297,0.2256,0,0,0.0242,0.0515,0,0.695,E12000008
E14000756,0.510812505,0.653877709,0.329994981,0.603869143,0.026349409,0,0,0,0.031824611,0.62,0.268,0.449,0.058,0,0,0.147,0.069,0.639175887,0.371806504,0.489685306,0.056515926,0.039778425,0.042213839,0,0,0.0237,20.6,0.1327,0.2777,0.388,0.2473,0,0,0,0.0405,0.0386,0.611,E12000003
E14000757,0.532747146,0.708649271,0.551155392,0.30877428,0.085231078,0,0,0.036503684,0.018335566,0.679,0.53,0.183,0.078,0,0,0.169,0.039,0.698666383,0.547551017,0.219842088,0.15946709,0,0.037753394,0,0,0.0126,3.43,0.1295,0.4886,0.1102,0.2893,0,0,0.06,0.012,0,0.649,E12000006
E14000758,0.657517922,0.618265377,0.404959958,0.533604708,0.018229282,0,0,0.043206053,0,0.628,0.319,0.421,0.02,0,0,0.213,0.026,0.598599701,0.484954959,0.41536575,0.028911003,0.050841862,0.019926426,0,0,0.0169,10.25,0.1666,0.3384,0.4108,0.1179,0,0,0.0347,0.0109,0.0501,0.635,E12000002
E14000759,0.525668987,0.747849303,0.395723541,0.577794148,0.019531176,0,0,0,0,0.626,0.427,0.439,0.023,0,0,0.089,0.021,0.686747153,0.401185298,0.505307898,0.05347807,0.019156324,0.016861556,0,0,0.0201,35.41,0.0358,0.4574,0.3425,0.1269,0,0,0.0185,0.0122,0.0329,0.653,E12000007
E14000760,0.438741455,0.69898287,0.209462858,0.758346775,0.013389528,0,0,0.008273063,0.00940042,0.546,0.259,0.64,0.02,0,0,0.052,0.029,0.629348491,0.205396713,0.656076444,0.033565832,0.018849225,0.013351534,0,0,0.024,83.53,0.0365,0.2738,0.4942,0.1695,0,0,0.0221,0.0258,0,0.68,E12000007
E14000761,0.565676598,0.67603214,0.457422684,0.473765492,0.023204441,0,0,0.026820972,0.016421003,0.654,0.448,0.371,0.029,0,0,0.117,0.036,0.656458126,0.503277597,0.392767099,0.049194215,0.028883197,0.025877892,0,0,0.0231,34.69,0.0797,0.3914,0.3471,0.1823,0,0,0.0291,0.0165,0.0271,0.599,E12000006
E14000762,0.619463341,0.672903698,0.512761987,0.229876878,0.036788894,0,0,0.025792505,0.173404584,0.646,0.407,0.128,0.074,0,0,0.212,0.134,0.658656356,0.561712474,0.24284678,0,0,0.152306494,0,0,0.0177,3.64,0.09,0.467,0.1163,0.3171,0,0,0.0347,0.0133,0.0207,0.639,E12000008
E14000763,0.235002122,0.734027342,0.125091028,0.729791727,0.09004515,0,0,0.007518934,0.040580396,0.671,0.172,0.602,0.081,0,0,0.04,0.102,0.715853756,0.101905027,0.643118669,0.156398104,0.01379054,0.08040145,0,0,0.023,140.34,0.0193,0.1423,0.5449,0.2665,0,0,0.0161,0.0303,0,0.654,E12000007
E14000764,0.261369942,0.690994593,0.20655997,0.628275302,0.120897417,0,0,0.019334429,0.024932881,0.65,0.222,0.509,0.109,0,0,0.076,0.076,0.678346976,0.168249122,0.562510457,0.200121298,0.023757738,0.041555128,0,0,0.0205,137.12,0.0215,0.194,0.4226,0.3407,0,0,0.0161,0.0163,0,0.644,E12000007
E14000765,0.616159689,0.664160672,0.250029054,0.651279548,0.027032053,0,0,0.054343026,0.017316319,0.604,0.171,0.557,0.032,0,0,0.197,0.034,0.625716173,0.275996661,0.450780636,0.057934014,0.101188138,0.020399647,0,0,0.0226,17.57,0.117,0.2063,0.5391,0.1847,0,0,0,0,0.0698,0.603,E12000001
E14000766,0.534889263,0.723991656,0.460552268,0.465173841,0.023707313,0,0,0.024964226,0.015276327,0.713,0.443,0.381,0.027,0,0,0.115,0.034,0.722745885,0.48095057,0.43878327,0.04891635,0.016159696,0,0,0,0.0179,5.9,0.1174,0.4194,0.3578,0.148,0,0,0.0308,0,0.0411,0.724,E12000003
E14000767,0.465989048,0.773850631,0.608074667,0.255860174,0.095886674,0,0,0.018101752,0.022076733,0.748,0.584,0.153,0.101,0,0,0.112,0.04,0.771737536,0.577048121,0.179477917,0.190086887,0,0.044698367,0,0,0.0078,1.33,0.1023,0.5357,0.1435,0.2765,0,0,0.0251,0.0117,0,0.725,E12000005
E14000768,0.313504435,0.638360731,0.421775215,0.422292318,0.122139773,0,0,0,0.019830907,0.568,0.523,0.311,0.056,0,0,0.045,0.051,0.677335975,0.383163475,0.379735844,0.21278735,0.008774736,0.012225218,0,0,0.0192,130.71,0.0243,0.5006,0.2554,0.1955,0,0,0.0215,0.0214,0,0.533,E12000007
E14000769,0.609883689,0.691545353,0.579224354,0.365435997,0.032750385,0,0,0,0.022589264,0.673,0.518,0.252,0.032,0,0,0.161,0.035,0.674662402,0.603452118,0.263811511,0.068211746,0,0.031259496,0,0,0.0155,4,0.1367,0.4912,0.299,0.1584,0,0,0,0,0.0289,0.688,E12000004
E14000770,0.415941469,0.762097367,0.380938596,0.14801055,0.447264306,0,0,0.01085593,0.008620412,0.729,0.392,0.145,0.345,0,0,0.073,0.039,0.742250686,0.338789731,0.10728725,0.511175755,0.012950728,0.017059462,0,0,0.0128,41.6,0.0379,0.3654,0.0934,0.4978,0,0,0.0254,0.0097,0,0.704,E12000007
E14000771,0.726331543,0.555466275,0.299115672,0.582864785,0.034335935,0,0,0.070227633,0.013455975,0.536,0.159,0.517,0.065,0,0,0.224,0.023,0.493451974,0.353677332,0.391868565,0.052616978,0.17767092,0.024166204,0,0,0.0361,32.09,0.154,0.1658,0.4794,0.2279,0,0,0.0803,0,0,0.506,E12000003
E14000772,0.599743353,0.574066342,0.252222402,0.638031356,0.050347503,0,0,0.043128064,0.016270675,0.555,0.15,0.528,0.09,0,0,0.163,0.058,0.52206365,0.275999181,0.497997252,0.060930328,0.139490688,0.025582551,0,0,0.0336,38.26,0.1427,0.1311,0.3918,0.3726,0,0,0.0408,0.0144,0.0433,0.52,E12000003
E14000773,0.678446033,0.574350709,0.298481123,0.530652394,0.063937509,0,0,0.040474468,0.009605092,0.539,0.175,0.492,0.1,0,0,0.199,0.03,0.520933014,0.335757112,0.426840158,0.056002041,0.179806098,0.001594591,0,0,0.037,35.67,0.153,0.2019,0.4246,0.2424,0,0,0.0536,0,0.0449,0.456,E12000003
E14000774,0.56835363,0.70264387,0.548901336,0.395026774,0.035883548,0,0,0,0.020188342,0.708,0.483,0.296,0.038,0,0,0.148,0.028,0.714985791,0.561949953,0.334428357,0.069371781,0,0.024333861,0,0,0.0111,20.22,0.0916,0.4042,0.3531,0.1685,0,0,0.0319,0.008,0.0274,0.722,E12000009
E14000775,0.524393861,0.678608121,0.092586919,0.853432583,0.021429988,0,0,0.023160247,0.009390264,0.641,0.066,0.781,0.029,0,0,0.098,0.025,0.65338598,0.080672758,0.80771051,0.020332011,0.060941425,0.02297135,0,0,0.0284,18.26,0.0953,0.0897,0.7087,0.1335,0,0,0.0256,0,0.0424,0.561,E12000002
